Data Set Name,Display Name,Code,Schema,Table Name,Column Name,Field Type
Fire Incidents,Civilian Casualty Story Where Injury Occurred (FD10.20),FD10.20,DwFire,Dim_CivilianCasualty,Civilian_Casualty_Story_Where_Injury_Occurred,Number
Fire Incidents,Civilian Casualty Story Where Injury Occurred Below Grade Flag (FD10.33),FD10.33,DwFire,Dim_CivilianCasualty,Civilian_Casualty_Story_Where_Injury_Occurred_Below_Grade_Flag,Text
Fire Incidents,Civilian Casualty Suffix (FD10.5),FD10.5,DwFire,Dim_CivilianCasualty,Civilian_Casualty_Suffix,Text
Fire Incidents,EMS Arrived At Patient Date Time,,DwFire,Dim_EMS,EMS_Arrived_At_Patient_Date_Time,Date/Time
Fire Incidents,EMS Arrived At Patient To Patient Transfer In Minutes,,DwFire,Fact_Fire,EMS_Arrived_At_Patient_To_Patient_Transfer_In_Minutes,Number
Fire Incidents,EMS Body Site Of Injury 1 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_1,Text
Fire Incidents,EMS Body Site Of Injury 2 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_2,Text
Fire Incidents,EMS Body Site Of Injury 3 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_3,Text
Fire Incidents,EMS Body Site Of Injury 4 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_4,Text
Fire Incidents,EMS Body Site Of Injury 5 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_5,Text
Fire Incidents,EMS Body Site Of Injury Code 1 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_1,Text
Fire Incidents,EMS Body Site Of Injury Code 2 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_2,Text
Fire Incidents,EMS Body Site Of Injury Code 3 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_3,Text
Fire Incidents,EMS Body Site Of Injury Code 4 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_4,Text
Fire Incidents,EMS Body Site Of Injury Code 5 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_5,Text
Fire Incidents,EMS Body Site Of Injury Code And Description 1 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_1,Text
Fire Incidents,EMS Body Site Of Injury Code And Description 2 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_2,Text
Fire Incidents,EMS Body Site Of Injury Code And Description 3 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_3,Text
Fire Incidents,EMS Body Site Of Injury Code And Description 4 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_4,Text
Fire Incidents,EMS Body Site Of Injury Code And Description 5 (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_5,Text
Fire Incidents,EMS Body Site Of Injury Code And Description List (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_And_Description_List,Text
Fire Incidents,EMS Body Site Of Injury Code List (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_Code_List,Text
Fire Incidents,EMS Body Site Of Injury List (FD13.25),FD13.25,DwFire,Dim_EMS,EMS_Body_Site_Of_Injury_List,Text
Fire Incidents,EMS Disposition (FD13.23),FD13.23,DwFire,Dim_EMS,EMS_Disposition,Text
Fire Incidents,EMS Disposition Code (FD13.23),FD13.23,DwFire,Dim_EMS,EMS_Disposition_Code,Text
Fire Incidents,EMS Disposition Code And Description (FD13.23),FD13.23,DwFire,Dim_EMS,EMS_Disposition_Code_And_Description,Text
Fire Incidents,EMS Highest Level Of Care Provided On Scene (FD13.20),FD13.20,DwFire,Dim_EMS,EMS_Highest_Level_Of_Care_Provided_On_Scene,Text
Fire Incidents,EMS Highest Level Of Care Provided On Scene Code (FD13.20),FD13.20,DwFire,Dim_EMS,EMS_Highest_Level_Of_Care_Provided_On_Scene_Code,Text
Fire Incidents,EMS Highest Level Of Care Provided On Scene Code And Description (FD13.20),FD13.20,DwFire,Dim_EMS,EMS_Highest_Level_Of_Care_Provided_On_Scene_Code_And_Description,Text
Fire Incidents,EMS Initial Cardiac Arrest Rhythm (FD13.18),FD13.18,DwFire,Dim_EMS,EMS_Initial_Cardiac_Arrest_Rhythm,Text
Fire Incidents,EMS Initial Cardiac Arrest Rhythm Code (FD13.18),FD13.18,DwFire,Dim_EMS,EMS_Initial_Cardiac_Arrest_Rhythm_Code,Text
Fire Incidents,EMS Initial Cardiac Arrest Rhythm Code And Description (FD13.18),FD13.18,DwFire,Dim_EMS,EMS_Initial_Cardiac_Arrest_Rhythm_Code_And_Description,Text
Fire Incidents,EMS Initial Level Of Provider (FD13.19),FD13.19,DwFire,Dim_EMS,EMS_Initial_Level_Of_Provider,Text
Fire Incidents,EMS Initial Level Of Provider Code (FD13.19),FD13.19,DwFire,Dim_EMS,EMS_Initial_Level_Of_Provider_Code,Text
Fire Incidents,EMS Initial Level Of Provider Code And Description (FD13.19),FD13.19,DwFire,Dim_EMS,EMS_Initial_Level_Of_Provider_Code_And_Description,Text
Fire Incidents,EMS Injury Type 1 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_1,Text
Fire Incidents,EMS Injury Type 2 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_2,Text
Fire Incidents,EMS Injury Type 3 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_3,Text
Fire Incidents,EMS Injury Type 4 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_4,Text
Fire Incidents,EMS Injury Type 5 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_5,Text
Fire Incidents,EMS Injury Type Code 1 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_1,Text
Fire Incidents,EMS Injury Type Code 2 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_2,Text
Fire Incidents,EMS Injury Type Code 3 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_3,Text
Fire Incidents,EMS Injury Type Code 4 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_4,Text
Fire Incidents,EMS Injury Type Code 5 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_5,Text
Fire Incidents,EMS Injury Type Code And Description 1 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_1,Text
Fire Incidents,EMS Injury Type Code And Description 2 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_2,Text
Fire Incidents,EMS Injury Type Code And Description 3 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_3,Text
Fire Incidents,EMS Injury Type Code And Description 4 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_4,Text
Fire Incidents,EMS Injury Type Code And Description 5 (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_5,Text
Fire Incidents,EMS Injury Type Code And Description List (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_And_Description_List,Text
Fire Incidents,EMS Injury Type Code List (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_Code_List,Text
Fire Incidents,EMS Injury Type List (FD13.26),FD13.26,DwFire,Dim_EMS,EMS_Injury_Type_List,Text
Fire Incidents,EMS Other Factors (FD13.12),FD13.12,DwFire,Dim_EMS,EMS_Other_Factors,Text
Fire Incidents,EMS Other Factors Code (FD13.12),FD13.12,DwFire,Dim_EMS,EMS_Other_Factors_Code,Text
Fire Incidents,EMS Other Factors Code And Description (FD13.12),FD13.12,DwFire,Dim_EMS,EMS_Other_Factors_Code_And_Description,Text
Fire Incidents,EMS Patient Age (FD13.6),FD13.6,DwFire,Dim_EMS,EMS_Patient_Age,Number
Fire Incidents,EMS Patient Age In Years (FD13.6),FD13.6,DwFire,Dim_EMS,EMS_Patient_Age_In_Years,Number
Fire Incidents,EMS Patient Cause Of Illness Injury (FD13.13),FD13.13,DwFire,Dim_EMS,EMS_Patient_Cause_Of_Illness_Injury,Text
Fire Incidents,EMS Patient Cause Of Illness Injury Code (FD13.13),FD13.13,DwFire,Dim_EMS,EMS_Patient_Cause_Of_Illness_Injury_Code,Text
Fire Incidents,EMS Patient Cause Of Illness Injury Code And Description (FD13.13),FD13.13,DwFire,Dim_EMS,EMS_Patient_Cause_Of_Illness_Injury_Code_And_Description,Text
Fire Incidents,EMS Patient Date Of Birth (FD13.8),FD13.8,DwFire,Dim_EMS,EMS_Patient_Date_Of_Birth,Date
Fire Incidents,EMS Patient Ethnicity (FD13.11),FD13.11,DwFire,Dim_EMS,EMS_Patient_Ethnicity,Text
Fire Incidents,EMS Patient Ethnicity Code (FD13.11),FD13.11,DwFire,Dim_EMS,EMS_Patient_Ethnicity_Code,Text
Fire Incidents,EMS Patient Ethnicity Code And Description (FD13.11),FD13.11,DwFire,Dim_EMS,EMS_Patient_Ethnicity_Code_And_Description,Text
Fire Incidents,EMS Patient Gender (FD13.9),FD13.9,DwFire,Dim_EMS,EMS_Patient_Gender,Text
Fire Incidents,EMS Patient Gender Code (FD13.9),FD13.9,DwFire,Dim_EMS,EMS_Patient_Gender_Code,Text
Fire Incidents,EMS Patient Gender Code And Description (FD13.9),FD13.9,DwFire,Dim_EMS,EMS_Patient_Gender_Code_And_Description,Text
Fire Incidents,EMS Patient Human Factors Contributing To Injury Code And Description List (FD13.24),FD13.24,DwFire,Dim_EMS,EMS_Patient_Human_Factors_Contributing_To_Injury_Code_And_Description_List,Text
Fire Incidents,EMS Patient Human Factors Contributing To Injury Code List (FD13.24),FD13.24,DwFire,Dim_EMS,EMS_Patient_Human_Factors_Contributing_To_Injury_Code_List,Text
Fire Incidents,EMS Patient Human Factors Contributing To Injury List (FD13.24),FD13.24,DwFire,Dim_EMS,EMS_Patient_Human_Factors_Contributing_To_Injury_List,Text
Fire Incidents,EMS Patient Month For Infant Flag,,DwFire,Dim_EMS,EMS_Patient_Month_For_Infant_Flag,Text
Fire Incidents,EMS Patient Number (FD13.2),FD13.2,DwFire,Dim_EMS,EMS_Patient_Number,Text
Fire Incidents,EMS Patient Race (FD13.10),FD13.10,DwFire,Dim_EMS,EMS_Patient_Race,Text
Fire Incidents,EMS Patient Race Code (FD13.10),FD13.10,DwFire,Dim_EMS,EMS_Patient_Race_Code,Text
Fire Incidents,EMS Patient Race Code And Description (FD13.10),FD13.10,DwFire,Dim_EMS,EMS_Patient_Race_Code_And_Description,Text
Fire Incidents,EMS Patient Status (FD13.21),FD13.21,DwFire,Dim_EMS,EMS_Patient_Status,Text
Fire Incidents,EMS Patient Status Code (FD13.21),FD13.21,DwFire,Dim_EMS,EMS_Patient_Status_Code,Text
Fire Incidents,EMS Patient Status Code And Description (FD13.21),FD13.21,DwFire,Dim_EMS,EMS_Patient_Status_Code_And_Description,Text
Fire Incidents,EMS Patient Transfer Date Time (FD13.4),FD13.4,DwFire,Dim_EMS,EMS_Patient_Transfer_Date_Time,Date/Time
Fire Incidents,EMS Post-Arrival Cardiac Arrest Flag (FD13.15),FD13.15,DwFire,Dim_EMS,EMS_Post_Arrival_Cardiac_Arrest_Flag,Boolean
Fire Incidents,EMS Pre-Arrival Bystander CPR Given Flag (FD3.14),FD3.14,DwFire,Dim_EMS,EMS_Pre_Arrival_Bystander_CPR_Given_Flag,Boolean
Fire Incidents,EMS Pre-Arrival Cardiac Arrest Flag (FD13.15),FD13.15,DwFire,Dim_EMS,EMS_Pre_Arrival_Cardiac_Arrest_Flag,Boolean
Fire Incidents,EMS Pre-Arrival Cardiac Arrest Witnessed Flag (FD3.14),FD3.14,DwFire,Dim_EMS,EMS_Pre_Arrival_Cardiac_Arrest_Witnessed_Flag,Boolean
Fire Incidents,EMS Procedures Used Code And Description List (FD13.17),FD13.17,DwFire,Dim_EMS,EMS_Procedures_Used_Code_And_Description_List,Text
Fire Incidents,EMS Procedures Used Code List (FD13.17),FD13.17,DwFire,Dim_EMS,EMS_Procedures_Used_Code_List,Text
Fire Incidents,EMS Procedures Used List (FD13.17),FD13.17,DwFire,Dim_EMS,EMS_Procedures_Used_List,Text
Fire Incidents,EMS Provider Impression Assessment (FD13.5),FD13.5,DwFire,Dim_EMS,EMS_Provider_Impression_Assessment,Text
Fire Incidents,EMS Provider Impression Assessment Code (FD13.5),FD13.5,DwFire,Dim_EMS,EMS_Provider_Impression_Assessment_Code,Text
Fire Incidents,EMS Provider Impression Assessment Code And Description (FD13.5),FD13.5,DwFire,Dim_EMS,EMS_Provider_Impression_Assessment_Code_And_Description,Text
Fire Incidents,EMS Pulse On Transfer Flag (FD13.22),FD13.22,DwFire,Dim_EMS,EMS_Pulse_On_Transfer_Flag,Text
Fire Incidents,EMS Safety Equipment Used Or Deployed By Patient (FD13.28),FD13.28,DwFire,Dim_EMS,EMS_Safety_Equipment_Used_Or_Deployed_By_Patient,Text
Fire Incidents,EMS Safety Equipment Used Or Deployed By Patient Code (FD13.28),FD13.28,DwFire,Dim_EMS,EMS_Safety_Equipment_Used_Or_Deployed_By_Patient_Code,Text
Fire Incidents,EMS Safety Equipment Used Or Deployed By Patient Code And Description (FD13.28),FD13.28,DwFire,Dim_EMS,EMS_Safety_Equipment_Used_Or_Deployed_By_Patient_Code_And_Description,Text
Fire Incidents,Fire Acres Burned (FD5.5),FD5.5,DwFire,Fact_Fire,Fire_Acres_Burned,Number
Fire Incidents,Fire Area Of Fire Origin (FD6.1),FD6.1,DwFire,Dim_Fire,Fire_Area_Of_Fire_Origin,Text
Fire Incidents,Fire Area Of Fire Origin Category (FD6.1),FD6.1,DwFire,Dim_Fire,Fire_Area_Of_Fire_Origin_Category,Text
Fire Incidents,Fire Area Of Fire Origin Code (FD6.1),FD6.1,DwFire,Dim_Fire,Fire_Area_Of_Fire_Origin_Code,Text
Fire Incidents,Fire Area Of Fire Origin Code And Description (FD6.1),FD6.1,DwFire,Dim_Fire,Fire_Area_Of_Fire_Origin_Code_And_Description,Text
Fire Incidents,Fire Brand Of Equipment Involved In Ignition (FD6.13),FD6.13,DwFire,Dim_Fire,Fire_Brand_Of_Equipment_Involved_In_Ignition,Text
Fire Incidents,Fire Buildings Not Involved Flag (FD5.3),FD5.3,DwFire,Dim_Fire,Fire_Buildings_Not_Involved_Flag,Text
Fire Incidents,Fire Car Stolen Flag (FD6.28),FD6.28,DwFire,Dim_Fire,Fire_Car_Stolen_Flag,Text
Fire Incidents,Fire Cause Of Ignition (FD6.6),FD6.6,DwFire,Dim_Fire,Fire_Cause_Of_Ignition,Text
Fire Incidents,Fire Cause Of Ignition Code (FD6.6),FD6.6,DwFire,Dim_Fire,Fire_Cause_Of_Ignition_Code,Text
Fire Incidents,Fire Cause Of Ignition Code And Description (FD6.6),FD6.6,DwFire,Dim_Fire,Fire_Cause_Of_Ignition_Code_And_Description,Text
Fire Incidents,Fire Equipment Involved In Ignition (FD6.12),FD6.12,DwFire,Dim_Fire,Fire_Equipment_Involved_In_Ignition,Text
Fire Incidents,Fire Equipment Involved In Ignition Category (FD6.12),FD6.12,DwFire,Dim_Fire,Fire_Equipment_Involved_In_Ignition_Category,Text
Fire Incidents,Fire Equipment Involved In Ignition Code (FD6.12),FD6.12,DwFire,Dim_Fire,Fire_Equipment_Involved_In_Ignition_Code,Text
Fire Incidents,Fire Equipment Involved In Ignition Code And Description (FD6.12),FD6.12,DwFire,Dim_Fire,Fire_Equipment_Involved_In_Ignition_Code_And_Description,Text
Fire Incidents,Fire Equipment Portability (FD6.18),FD6.18,DwFire,Dim_Fire,Fire_Equipment_Portability,Text
Fire Incidents,Fire Equipment Portability Code (FD6.18),FD6.18,DwFire,Dim_Fire,Fire_Equipment_Portability_Code,Text
Fire Incidents,Fire Equipment Portability Code And Description (FD6.18),FD6.18,DwFire,Dim_Fire,Fire_Equipment_Portability_Code_And_Description,Text
Fire Incidents,Fire Equipment Power Source (FD6.17),FD6.17,DwFire,Dim_Fire,Fire_Equipment_Power_Source,Text
Fire Incidents,Fire Equipment Power Source Category (FD6.17),FD6.17,DwFire,Dim_Fire,Fire_Equipment_Power_Source_Category,Text
Fire Incidents,Fire Equipment Power Source Code (FD6.17),FD6.17,DwFire,Dim_Fire,Fire_Equipment_Power_Source_Code,Text
Fire Incidents,Fire Equipment Power Source Code And Description (FD6.17),FD6.17,DwFire,Dim_Fire,Fire_Equipment_Power_Source_Code_And_Description,Text
Fire Incidents,Fire Estimated Age Of Person Involved In Years (FD6.10),FD6.10,DwFire,Fact_Fire,Fire_Estimated_Age_Of_Person_Involved_In_Years,Number
Fire Incidents,Fire Estimated Number Of Residential Units (FD5.1),FD5.1,DwFire,Fact_Fire,Fire_Estimated_Number_Of_Residential_Units,Number
Fire Incidents,Fire Exposure Report Flag (FD6.7),FD6.7,DwFire,Dim_Fire,Fire_Exposure_Report_Flag,Text
Fire Incidents,Fire Factors Contributing To Ignition 1 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_1,Text
Fire Incidents,Fire Factors Contributing To Ignition 2 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_2,Text
Fire Incidents,Fire Factors Contributing To Ignition Category 1 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Category_1,Text
Fire Incidents,Fire Factors Contributing To Ignition Category 2 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Category_2,Text
Fire Incidents,Fire Factors Contributing To Ignition Code 1 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_1,Text
Fire Incidents,Fire Factors Contributing To Ignition Code 2 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_2,Text
Fire Incidents,Fire Factors Contributing To Ignition Code And Description 1 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_And_Description_1,Text
Fire Incidents,Fire Factors Contributing To Ignition Code And Description 2 (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_And_Description_2,Text
Fire Incidents,Fire Factors Contributing To Ignition Code And Description List (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_And_Description_List,Text
Fire Incidents,Fire Factors Contributing To Ignition Code List (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_Code_List,Text
Fire Incidents,Fire Factors Contributing To Ignition List (FD6.8),FD6.8,DwFire,Dim_Fire,Fire_Factors_Contributing_To_Ignition_List,Text
Fire Incidents,Fire Gender Of Person Involved (FD6.11),FD6.11,DwFire,Dim_Fire,Fire_Gender_Of_Person_Involved,Text
Fire Incidents,Fire Heat Source (FD6.2),FD6.2,DwFire,Dim_Fire,Fire_Heat_Source,Text
Fire Incidents,Fire Heat Source Category (FD6.2),FD6.2,DwFire,Dim_Fire,Fire_Heat_Source_Category,Text
Fire Incidents,Fire Heat Source Code (FD6.2),FD6.2,DwFire,Dim_Fire,Fire_Heat_Source_Code,Text
Fire Incidents,Fire Heat Source Code And Description (FD6.2),FD6.2,DwFire,Dim_Fire,Fire_Heat_Source_Code_And_Description,Text
Fire Incidents,Fire Human Factors Contributing To Ignition Code And Description List (FD6.9),FD6.9,DwFire,Dim_Fire,Fire_Human_Factors_Contributing_To_Ignition_Code_And_Description_List,Text
Fire Incidents,Fire Human Factors Contributing To Ignition Code List (FD6.9),FD6.9,DwFire,Dim_Fire,Fire_Human_Factors_Contributing_To_Ignition_Code_List,Text
Fire Incidents,Fire Human Factors Contributing To Ignition List (FD6.9),FD6.9,DwFire,Dim_Fire,Fire_Human_Factors_Contributing_To_Ignition_List,Text
Fire Incidents,Fire Incident Marked As Finished,,DwFire,Dim_Basic,Fire_Incident_Marked_As_Finished,Boolean
Fire Incidents,Fire Incident Marked As Finished By Name,,DwFire,Dim_Basic,Fire_Incident_Marked_As_Finished_By_Name,Text
Fire Incidents,Fire Incident Marked As Finished Date Time,,DwFire,Dim_Basic,Fire_Incident_Marked_As_Finished_Date_Time,Date/Time
Fire Incidents,Fire Initial Cad Incident Type Description (FD1.86),FD1.86,DwFire,Dim_Fire,Fire_Initial_CAD_Incident_Type_Description,Text
Fire Incidents,Fire Item First Ignited (FD6.3),FD6.3,DwFire,Dim_Fire,Fire_Item_First_Ignited,Text
Fire Incidents,Fire Item First Ignited Category (FD6.3),FD6.3,DwFire,Dim_Fire,Fire_Item_First_Ignited_Category,Text
Fire Incidents,Fire Item First Ignited Code (FD6.3),FD6.3,DwFire,Dim_Fire,Fire_Item_First_Ignited_Code,Text
Fire Incidents,Fire Item First Ignited Code And Description (FD6.3),FD6.3,DwFire,Dim_Fire,Fire_Item_First_Ignited_Code_And_Description,Text
Fire Incidents,Fire Keymap (FD1.87),FD1.87,DwFire,Dim_Fire,Fire_Keymap,Text
Fire Incidents,Fire Less Than One Acre Burned Flag (FD5.7),FD5.7,DwFire,Dim_Fire,Fire_Less_Than_One_Acre_Burned_Flag,Text
Fire Incidents,Fire License Plate Number Of Model Involved In Ignition (FD6.24),FD6.24,DwFire,Dim_Fire,Fire_License_Plate_Number_Of_Model_Involved_In_Ignition,Text
Fire Incidents,Fire Mobile Property Involved In Ignition (FD6.19),FD6.19,DwFire,Dim_Fire,Fire_Mobile_Property_Involved_In_Ignition,Text
Fire Incidents,Fire Mobile Property Involved In Ignition Code (FD6.19),FD6.19,DwFire,Dim_Fire,Fire_Mobile_Property_Involved_In_Ignition_Code,Text
Fire Incidents,Fire Mobile Property Involved In Ignition Code And Description (FD6.19),FD6.19,DwFire,Dim_Fire,Fire_Mobile_Property_Involved_In_Ignition_Code_And_Description,Text
Fire Incidents,Fire Mobile Property Involved In Ignition Flag (FD6.19),FD6.19,DwFire,Dim_Fire,Fire_Mobile_Property_Involved_In_Ignition_Flag,Text
Fire Incidents,Fire Mobile Property Make (FD6.21),FD6.21,DwFire,Dim_Fire,Fire_Mobile_Property_Make,Text
Fire Incidents,Fire Mobile Property Make Code (FD6.21),FD6.21,DwFire,Dim_Fire,Fire_Mobile_Property_Make_Code,Text
Fire Incidents,Fire Mobile Property Make Code And Description (FD6.21),FD6.21,DwFire,Dim_Fire,Fire_Mobile_Property_Make_Code_And_Description,Text
Fire Incidents,Fire Mobile Property Type (FD6.20),FD6.20,DwFire,Dim_Fire,Fire_Mobile_Property_Type,Text
Fire Incidents,Fire Mobile Property Type Category (FD6.20),FD6.20,DwFire,Dim_Fire,Fire_Mobile_Property_Type_Category,Text
Fire Incidents,Fire Mobile Property Type Code (FD6.20),FD6.20,DwFire,Dim_Fire,Fire_Mobile_Property_Type_Code,Text
Fire Incidents,Fire Mobile Property Type Code And Description (FD6.20),FD6.20,DwFire,Dim_Fire,Fire_Mobile_Property_Type_Code_And_Description,Text
Fire Incidents,Fire Model Of Equipment Involved In Ignition (FD6.14),FD6.14,DwFire,Dim_Fire,Fire_Model_Of_Equipment_Involved_In_Ignition,Text
Fire Incidents,Fire Model Of Mobile Property Involved In Ignition (FD6.22),FD6.22,DwFire,Dim_Fire,Fire_Model_Of_Mobile_Property_Involved_In_Ignition,Text
Fire Incidents,Fire None Acres Burned Flag (FD5.6),FD5.6,DwFire,Dim_Fire,Fire_None_Acres_Burned_Flag,Text
Fire Incidents,Fire Number Of Buildings Involved (FD5.4),FD5.4,DwFire,Fact_Fire,Fire_Number_Of_Buildings_Involved,Number
Fire Incidents,Fire Number Of Likely Youth (FD6.27),FD6.27,DwFire,Fact_Fire,Fire_Number_Of_Likely_Youth,Number
Fire Incidents,Fire On Site Material 1 (FD5.8),FD5.8,DwFire,Dim_Fire,Fire_On_Site_Material_1,Text
